"","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours"
"232","E1eGmRqgJ65Dby-BN5Gg_g","Danny's Wok","5675 N Front St","Philadelphia","PA","19120",40.038394,-75.119522,3.5,21,1,"{'GoodForMeal': 'None', 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True', 'BusinessParking': 'None', 'HasTV': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""'none'"", 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'False'}","Restaurants, Asian Fusion, Chinese, American (Traditional), American (New)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:30-22:0'}"
"233","k6xc8FiZp2hppWcQJzNVpQ","CinCin Restaurant","7838 Germantown Ave","Philadelphia","PA","19118",40.069231,-75.199751,3.5,199,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Restaurants, Event Planning & Services, Pan Asian, Venues & Event Spaces, Chinese, Caterers, Asian Fusion","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '14:0-22:0'}"
"234","cVZdkfVcux5xGFXUOrEmzQ","Szechuan King","1916 Welsh Rd, Ste 16","Philadelphia","PA","19115",40.0811093,-75.0382522,2.5,21,1,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'BYOB': 'False', 'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'Corkage': 'False', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'False', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WheelchairAccessible': 'True'}","Chinese, Restaurants, Szechuan","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-20:30'}"
"235","CWtiEPVlirbiteeK9U60lA","Happy Wok","6507 Elmwood Ave","Philadelphia","PA","19142",39.9221697,-75.2307433,4.5,8,1,"{'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True'}","Chinese, Restaurants",NA
"236","zU5PPd9j4bYC_MepNSEDcA","Dim Sum House","3939 Chestnut St, Fl 2","Philadelphia","PA","19104",39.9557715,-75.2016544,4,451,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'CoatCheck': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'False', 'Smoking': ""u'no'"", 'GoodForKids': 'True', 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'DogsAllowed': 'False'}","Restaurants, Chinese, Nightlife, Dim Sum, Event Planning & Services, Bars, Cantonese, Venues & Event Spaces","{'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '11:30-19:45', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}"
"237","6CAP_o0s_Wfd8vQNWGf4OQ","Ochatto Hot Pot","3717 Chestnut St","Philadelphia","PA","19104",39.9553287797,-75.1975267298,3.5,70,0,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Hot Pot, Chinese","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-23:0'}"
"238","YtMgMdZfjlK6ogDIGiOJSw","First Wok","129 W Chelten Ave","Philadelphia","PA","19144",40.0332838,-75.1775528,3,12,1,"{'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'False', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True'}","Chinese, Restaurants","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}"
"239","-hCwC548xGJObF9NLeN5JA","Little Lodge","927 Race St","Philadelphia","PA","19107",39.9553500963,-75.1552136381,3.5,7,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True'}","Chinese, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
"240","PVVFos1LDfD7iETY0w4vaA","Su Xing House","1508 Sansom St","Philadelphia","PA","19102",39.950215,-75.166346,4,417,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'Caters': 'False', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'BikeParking': 'False', 'Alcohol': ""'none'"", 'WiFi': ""u'no'"", 'HappyHour': 'False', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Kosher, Chinese, Restaurants, Vegetarian, Vegan","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30'}"
"241","eLW6dLoA1nFriXpzzPxvxg","Ming River Side Walk House","148 N 10th St","Philadelphia","PA","19107",39.9550532,-75.1562368,3.5,26,1,"{'BikeParking': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'""}","Specialty Food, Food, Ethnic Food, Imported Food, Restaurants, Chinese, Noodles",NA
"242","UGZZVg5iOT-Q9PfoST38oQ","Main Garden Chinese Restaurant","5150 N 5th St","Philadelphia","PA","19120",40.0300222,-75.1321794,3.5,8,1,"{'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True'}","Chinese, Restaurants","{'Monday': '11:30-2:0', 'Tuesday': '11:30-2:0', 'Wednesday': '11:30-2:0', 'Thursday': '11:30-2:0', 'Friday': '11:30-3:0', 'Saturday': '11:30-3:0', 'Sunday': '11:30-2:0'}"
"243","75Ela2MABxzZTs09OFSRsg","China House II","70th St & Grovers Ave","Philadelphia","PA","19142",39.9107002,-75.2318729,2,7,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True'}","Restaurants, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0'}"
"244","pKs2J9bigGVN1qxnOrDK8A","South Garden","220 South St","Philadelphia","PA","19147",39.9411247,-75.1465073,3.5,70,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'Caters': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': None}""}","Restaurants, Chinese","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-23:0'}"
"245","UlckmYD4vBcd2GBI5FXy0w","I Tea","1537 Spring Garden St","Philadelphia","PA","19130",39.96306,-75.164148,4,163,1,"{'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True'}","Chinese, Ice Cream & Frozen Yogurt, Tea Rooms, Japanese, Food, Restaurants","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '11:0-23:0'}"
"246","Qkn7xSYIsKYmGmlhJZQJcg","China King","922 Arch St","Philadelphia","PA","19107",39.953346,-75.1555641,4.5,14,1,"{'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True'}","Restaurants, Chinese",NA
"247","iZ9fg8Dm3SsHa5BqXktGtw","Aya Asian Fusion","7313-15 Frankford Ave","Philadelphia","PA","19136",40.0368091,-75.0399005,3.5,127,1,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'HasTV': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'False', 'RestaurantsAttire': ""u'casual'"", 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True'}","Sushi Bars, Japanese, Chinese, Thai, Food, Restaurants","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}"
"248","7z16CBc74GhbyqalwZrJUQ","Ting Wong Restaurant","138 N 10th St","Philadelphia","PA","19107",39.954754,-75.156191,4,461,1,"{'BikeParking': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'HasTV': 'True', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'None', 'HappyHour': 'False', 'OutdoorSeating': 'None', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'True'}","Noodles, Asian Fusion, Restaurants, Chinese, Seafood","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-22:0'}"
"249","WltG6PWu0zRTTUpWne3W8w","Imperial Inn","142 N 10th St","Philadelphia","PA","19107",39.954918,-75.156144,3.5,230,0,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Corkage': 'False', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsDelivery': 'True', 'Caters': 'False', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'WiFi': ""u'no'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Dim Sum, Restaurants, Asian Fusion, Chinese","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
"250","Ml4mcHCnfJPjKcFv926Png","Taste Garden","1418 W Girard Ave","Philadelphia","PA","19123",39.971327,-75.1604797,3,6,1,"{'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True'}","Chinese, Restaurants","{'Monday': '12:0-1:0', 'Tuesday': '12:0-1:0', 'Wednesday': '12:0-1:0', 'Thursday': '12:0-1:0', 'Friday': '12:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:0-1:0'}"
"251","838bEDzZSPveDkAGrhVWYQ","Ocean Harbor","1023 Race St","Philadelphia","PA","19107",39.9557218,-75.1567726,3,524,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'BikeParking': 'False', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'DogsAllowed': 'False', 'HappyHour': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'HasTV': 'True'}","Restaurants, Chinese, Dim Sum, Seafood","{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-22:30', 'Saturday': '10:0-22:30', 'Sunday': '10:0-22:30'}"
"252","LstEK47rU1CBTlTmUm0XkQ","China Gourmet","6391 Oxford Ave","Philadelphia","PA","19111",40.0442874,-75.0877403,3.5,6,0,"{'HasTV': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Cantonese, Chinese, Restaurants",NA
"253","w85pPE4Hy6TNf99vg3jeVg","A Lin Kitchen","1942 S 9th St","Philadelphia","PA","19148",39.924614,-75.161195,3.5,55,1,"{'BikeParking': 'False', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': None}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}","Chinese, Restaurants, American (New), Asian Fusion, American (Traditional)","{'Monday': '18:0-0:30', 'Tuesday': '12:0-0:30', 'Wednesday': '12:0-0:30', 'Thursday': '12:0-0:30', 'Friday': '12:0-0:30', 'Saturday': '12:0-0:30', 'Sunday': '12:0-0:30'}"
"254","880CBnInNNpxm_26vamRWQ","Hai Tien Restaurant","1603 Washington Ave","Philadelphia","PA","19146",39.9380377,-75.1714104,4.5,6,0,"{'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'HasTV': 'True'}","Chinese, Restaurants, Vietnamese","{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}"
"255","uIlFxzyoJy7ud9j12aK7MA","DJ Kitchen","4040 City Ave","Philadelphia","PA","19131",40.0074349,-75.2124437,4.5,117,1,"{'BusinessAcceptsBitcoin': 'False', 'Caters': 'True', 'HappyHour': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BYOB': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Chinese, Noodles, Dim Sum, Bubble Tea, Food, Szechuan","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '12:45-23:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '12:0-22:0'}"
